time_delta,timestamp_seconds,timestamp_raw,lat,lng
29.196268558502197,1713393310.2628078,1713393310262807747,40.485816285,-80.33228402833333
29.39491105079651,1713393310.4614503,1713393310461450258,40.48581627666667,-80.33228406333333
29.59968590736389,1713393310.6662252,1713393310666225248,40.48581616333333,-80.33228407666667
29.79467511177063,1713393310.8612144,1713393310861214359,40.485816093333334,-80.33228411166667
29.99817657470703,1713393311.0647159,1713393311064715892,40.485815976666665,-80.33228413166667
30.195215463638306,1713393311.2617548,1713393311261754799,40.485815925,-80.33228417833334
30.396098852157593,1713393311.4626381,1713393311462638189,40.485815818333336,-80.33228419
30.59687042236328,1713393311.6634097,1713393311663409655,40.485815708333334,-80.33228421166666
30.79908514022827,1713393311.8656244,1713393311865624340,40.48581562166667,-80.33228424333333
30.9982852935791,1713393312.0648246,1713393312064824572,40.48581550833333,-80.33228426
31.19790267944336,1713393312.264442,1713393312264441967,40.485815243333334,-80.33228423
31.395063161849976,1713393312.4616024,1713393312461602417,40.485815171666665,-80.33228427166667
31.595354080200195,1713393312.6618934,1713393312661893274,40.485815075,-80.33228430333334
31.796374320983887,1713393312.8629136,1713393312862913634,40.485814938333334,-80.332284315
31.998988389968872,1713393313.0655277,1713393313065527645,40.48581486166667,-80.33228435
32.198989152908325,1713393313.2655284,1713393313265528467,40.48581473666667,-80.332284415
32.39636754989624,1713393313.4629068,1713393313462906784,40.48581464,-80.33228446333334
32.59660840034485,1713393313.6631477,1713393313663147670,40.48581454333333,-80.33228448166666
32.797056913375854,1713393313.8635962,1713393313863596162,40.485814485,-80.33228453333334
32.99925255775452,1713393314.0657918,1713393314065791797,40.48581436166667,-80.33228455833333
33.195417642593384,1713393314.261957,1713393314261956950,40.485814221666665,-80.33228460166667
33.40036678314209,1713393314.466906,1713393314466905974,40.485814106666666,-80.33228461
33.5954327583313,1713393314.661972,1713393314661972104,40.485813996666664,-80.33228463666667
33.79558825492859,1713393314.8621275,1713393314862127533,40.485813883333336,-80.33228466333334
34.000142335891724,1713393315.0666816,1713393315066681604,40.48581380666667,-80.332284715
34.19616913795471,1713393315.2627084,1713393315262708376,40.48581372333334,-80.33228473833333
34.39560532569885,1713393315.4621446,1713393315462144584,40.48581357333333,-80.33228479166667
34.60014510154724,1713393315.6666844,1713393315666684311,40.48581349333333,-80.33228485166667
34.79733657836914,1713393315.8638759,1713393315863875898,40.485813415,-80.332284885
34.998332500457764,1713393316.0648718,1713393316064871761,40.485813315,-80.33228492
35.195075273513794,1713393316.2616146,1713393316261614542,40.485813185,-80.33228492666667
35.39562273025513,1713393316.462162,1713393316462162065,40.48581313166667,-80.33228496666666
35.59657335281372,1713393316.6631126,1713393316663112702,40.48581303666667,-80.33228495166667
35.79904890060425,1713393316.8655882,1713393316865588092,40.485812931666665,-80.33228497833333
36.00004553794861,1713393317.0665848,1713393317066584933,40.48581284,-80.33228499833334
36.1961145401001,1713393317.2626538,1713393317262653785,40.48581274,-80.33228500166666
36.39489936828613,1713393317.4614387,1713393317461438678,40.48581265333333,-80.33228503333333
36.59477162361145,1713393317.661311,1713393317661310845,40.485812583333335,-80.33228504166667
36.79634070396423,1713393317.86288,1713393317862879898,40.485812501666665,-80.33228505
37.00055170059204,1713393318.067091,1713393318067090904,40.48581237166667,-80.33228505666666
37.200040340423584,1713393318.2665796,1713393318266579521,40.485812298333336,-80.33228511
37.3970365524292,1713393318.4635758,1713393318463575776,40.48581224666667,-80.33228512833334
37.59526324272156,1713393318.6618025,1713393318661802475,40.48581215,-80.33228514833333
37.79606223106384,1713393318.8626015,1713393318862601536,40.48581207,-80.33228518666667
38.00028610229492,1713393319.0668254,1713393319066825390,40.485812001666666,-80.332285195
38.196924686431885,1713393319.263464,1713393319263464064,40.485811866666666,-80.33228519333333
38.398924350738525,1713393319.4654636,1713393319465463540,40.48581178333333,-80.33228520333333
38.597198724746704,1713393319.663738,1713393319663737988,40.48581170666667,-80.332285205
38.79970622062683,1713393319.8662455,1713393319866245514,40.48581160166667,-80.332285225
39.001248359680176,1713393320.0677876,1713393320067787764,40.48581152166667,-80.33228525166666
39.1969690322876,1713393320.2635083,1713393320263508416,40.48581136666667,-80.332285275
39.39565825462341,1713393320.4621975,1713393320462197495,40.48581125166667,-80.33228527333333
39.59984350204468,1713393320.6663828,1713393320666382878,40.48581115166667,-80.33228528333333
39.799126625061035,1713393320.865666,1713393320865665951,40.48581111166666,-80.33228531
40.00224041938782,1713393321.0687797,1713393321068779735,40.48581105,-80.33228531166667
40.19800162315369,1713393321.264541,1713393321264540921,40.485810945,-80.33228530666666
40.394789695739746,1713393321.461329,1713393321461329026,40.485810845,-80.33228533166667
40.596200466156006,1713393321.6627398,1713393321662739786,40.485810746666665,-80.33228533666667
40.799290895462036,1713393321.8658302,1713393321865830198,40.48581067833334,-80.33228534666667
41.000091552734375,1713393322.0666308,1713393322066630858,40.48581059833333,-80.33228535
41.19528245925903,1713393322.2618217,1713393322261821829,40.48581051,-80.332285385
41.39478540420532,1713393322.4613247,1713393322461324596,40.485810435,-80.33228540833333
41.59804105758667,1713393322.6645803,1713393322664580411,40.485810335,-80.33228541
41.7952196598053,1713393322.861759,1713393322861758879,40.485810281666666,-80.33228541833333
42.00091028213501,1713393323.0674496,1713393323067449579,40.48581018666667,-80.33228541833333
42.19800281524658,1713393323.264542,1713393323264542082,40.485810111666666,-80.33228545666667
42.39751839637756,1713393323.4640577,1713393323464057746,40.48581005333333,-80.332285475
42.59653830528259,1713393323.6630776,1713393323663077530,40.485810001666664,-80.33228549
42.79552245140076,1713393323.8620617,1713393323862061773,40.48580990833333,-80.33228552166666
42.999969482421875,1713393324.0665088,1713393324066508738,40.48580983,-80.33228550666666
43.195719480514526,1713393324.2622588,1713393324262258850,40.485809753333335,-80.33228551333333
43.398258447647095,1713393324.4647977,1713393324464797690,40.485809685,-80.33228553666666
43.59675693511963,1713393324.6632962,1713393324663296235,40.485809626666665,-80.33228557666666
43.79673981666565,1713393324.863279,1713393324863279216,40.48580953333333,-80.33228556
43.99924182891846,1713393325.065781,1713393325065781189,40.485809536666665,-80.33228557666666
44.19530367851257,1713393325.261843,1713393325261842961,40.485809458333335,-80.33228561833333
44.39555597305298,1713393325.4620953,1713393325462095173,40.485809423333336,-80.33228562166667
44.59950280189514,1713393325.666042,1713393325666042082,40.48580939,-80.33228566333334
44.79534602165222,1713393325.8618853,1713393325861885289,40.48580936333333,-80.33228566
44.99878263473511,1713393326.065322,1713393326065321908,40.485809335,-80.33228568166666
45.19456171989441,1713393326.261101,1713393326261100984,40.48580929,-80.33228567666667
45.39650082588196,1713393326.46304,1713393326463040077,40.485809286666665,-80.33228569333333
45.595738887786865,1713393326.6622782,1713393326662278143,40.485809235,-80.33228572166666
45.79923415184021,1713393326.8657734,1713393326865773468,40.48580923833333,-80.33228575333334
45.9991397857666,1713393327.065679,1713393327065679137,40.485809245,-80.332285765
46.195250272750854,1713393327.2617896,1713393327261789639,40.485809155,-80.33228577166666
46.39819598197937,1713393327.4647353,1713393327464735388,40.485809165,-80.33228577166666
46.59551787376404,1713393327.6620572,1713393327662057162,40.48580911,-80.33228575333334
46.79631805419922,1713393327.8628573,1713393327862857366,40.485809165,-80.33228576166667
46.995258808135986,1713393328.061798,1713393328061798048,40.48580919333333,-80.33228583833333
47.19885182380676,1713393328.265391,1713393328265391136,40.48580913333333,-80.33228585
47.39718723297119,1713393328.4637265,1713393328463726566,40.485809108333335,-80.33228579833333
47.596381187438965,1713393328.6629205,1713393328662920499,40.485809105,-80.332285805
47.79547357559204,1713393328.8620129,1713393328862012957,40.48580909166667,-80.33228576666667
47.99738931655884,1713393329.0639286,1713393329063928587,40.48580906666667,-80.33228574
48.19787907600403,1713393329.2644184,1713393329264418266,40.48580912333333,-80.33228577
48.39700937271118,1713393329.4635487,1713393329463548645,40.48580908833333,-80.332285755
48.59625005722046,1713393329.6627893,1713393329662789354,40.485809075,-80.33228574333333
48.7983717918396,1713393329.864911,1713393329864911192,40.48580907,-80.33228574
48.99667263031006,1713393330.063212,1713393330063212010,40.485809075,-80.33228574833333
49.19880247116089,1713393330.2653418,1713393330265341717,40.485809081666666,-80.332285745
49.39713215827942,1713393330.4636714,1713393330463671498,40.485809098333334,-80.332285745
49.59882068634033,1713393330.66536,1713393330665360056,40.48580911,-80.33228572833333
49.79512882232666,1713393330.861668,1713393330861668149,40.485809116666665,-80.33228569666667
49.99887466430664,1713393331.065414,1713393331065414049,40.485809073333336,-80.33228567333333
50.19645881652832,1713393331.262998,1713393331262998080,40.485809045,-80.33228563666667
50.39720845222473,1713393331.4637477,1713393331463747834,40.485808963333334,-80.33228563333333
50.59855794906616,1713393331.6650972,1713393331665097160,40.485808905,-80.33228562333333
50.80234479904175,1713393331.868884,1713393331868884140,40.48580883666666,-80.33228558166667
50.99978971481323,1713393332.066329,1713393332066329087,40.48580878666667,-80.332285575
51.19551992416382,1713393332.2620592,1713393332262059312,40.485808735,-80.33228554833333
51.39626407623291,1713393332.4628034,1713393332462803421,40.485808685,-80.33228553166667
51.59571170806885,1713393332.662251,1713393332662250960,40.48580863666667,-80.33228547166667
51.795671701431274,1713393332.862211,1713393332862210954,40.48580857333334,-80.33228542166667
51.99930429458618,1713393333.0658436,1713393333065843647,40.48580852166667,-80.33228536666667
52.20145583152771,1713393333.267995,1713393333267995091,40.485808473333336,-80.33228534833333
52.3972327709198,1713393333.463772,1713393333463772069,40.48580843333333,-80.332285335
52.59520626068115,1713393333.6617455,1713393333661745488,40.48580839666667,-80.33228530333334
52.79704427719116,1713393333.8635836,1713393333863583615,40.485808355,-80.33228526
52.997180461883545,1713393334.0637197,1713393334063719734,40.485808315,-80.33228521
53.19632816314697,1713393334.2628675,1713393334262867482,40.485808301666665,-80.33228516333334
53.40033793449402,1713393334.4668772,1713393334466877326,40.4858199,-80.33230442
53.59598708152771,1713393334.6625264,1713393334662526316,40.48580836833333,-80.33228521666666
53.795552492141724,1713393334.8620918,1713393334862091684,40.48580842,-80.332285275
53.99479627609253,1713393335.0613356,1713393335061335462,40.48580852,-80.33228532666666
54.194775104522705,1713393335.2613144,1713393335261314463,40.48580856,-80.33228535
54.397926807403564,1713393335.464466,1713393335464466090,40.485808675,-80.332285375
54.596020221710205,1713393335.6625595,1713393335662559482,40.485808741666666,-80.33228538333333
54.794193506240845,1713393335.8607328,1713393335860732821,40.48580883,-80.33228541833333
54.99415612220764,1713393336.0606954,1713393336060695325,40.4858089,-80.33228543666667
55.19825744628906,1713393336.2647967,1713393336264796841,40.48580891666667,-80.332285425
55.395334243774414,1713393336.4618735,1713393336461873626,40.48580894166667,-80.33228542833334
55.59616780281067,1713393336.662707,1713393336662707176,40.48580900166667,-80.33228544166667
55.7984721660614,1713393336.8650115,1713393336865011377,40.485809065,-80.332285435
55.99895453453064,1713393337.0654938,1713393337065493840,40.485809125,-80.332285435
56.19703912734985,1713393337.2635784,1713393337263578434,40.48580917,-80.33228544
56.39707684516907,1713393337.4636161,1713393337463616153,40.48580921333333,-80.33228545166666
56.596813678741455,1713393337.663353,1713393337663352912,40.48580927166667,-80.33228545333333
56.79788613319397,1713393337.8644254,1713393337864425312,40.48580934,-80.33228545333333
56.99957537651062,1713393338.0661147,1713393338066114732,40.485809376666666,-80.33228545666667
57.193554162979126,1713393338.2600935,1713393338260093417,40.485809425,-80.33228548
57.39521932601929,1713393338.4617586,1713393338461758727,40.485809483333334,-80.33228549833333
57.59736251831055,1713393338.6639018,1713393338663901881,40.48580951833333,-80.33228550166666
57.79445552825928,1713393338.8609948,1713393338860994897,40.48580958666667,-80.33228549666667
57.99469709396362,1713393339.0612364,1713393339061236300,40.48580964333333,-80.33228549333333
58.19448375701904,1713393339.261023,1713393339261023075,40.485809665,-80.33228546
58.3987877368927,1713393339.465327,1713393339465326980,40.485809743333334,-80.332285465
58.59461998939514,1713393339.6611593,1713393339661159369,40.48580980166667,-80.33228543833333
58.795206785202026,1713393339.861746,1713393339861746156,40.48580989166667,-80.33228545166666
59.00153970718384,1713393340.068079,1713393340068079043,40.485809933333336,-80.33228542333333
59.19343638420105,1713393340.2599757,1713393340259975654,40.485809978333336,-80.33228540333333
59.39739990234375,1713393340.4639392,1713393340463939226,40.485810091666664,-80.33228541333334
59.600088119506836,1713393340.6666274,1713393340666627449,40.485810101666665,-80.33228536
59.799208641052246,1713393340.865748,1713393340865748044,40.48581015,-80.33228534333334
59.99571180343628,1713393341.062251,1713393341062251150,40.48581019833333,-80.33228534
60.199909687042236,1713393341.266449,1713393341266448995,40.48581025166666,-80.3322853
60.39496159553528,1713393341.461501,1713393341461500805,40.485810308333335,-80.33228527
60.59579801559448,1713393341.6623373,1713393341662337343,40.485810343333334,-80.332285265
60.79607820510864,1713393341.8626175,1713393341862617440,40.48581042166666,-80.33228526166667
60.99627995491028,1713393342.0628192,1713393342062819229,40.48581049,-80.33228524833333
61.19476580619812,1713393342.261305,1713393342261305142,40.485810578333336,-80.33228525166666
61.39551782608032,1713393342.462057,1713393342462057134,40.48581062833333,-80.33228521166667
61.59864640235901,1713393342.6651857,1713393342665185636,40.485810685,-80.33228521833334
61.79390835762024,1713393342.8604476,1713393342860447736,40.48581073166667,-80.33228520833333
62.00089907646179,1713393343.0674384,1713393343067438269,40.48581085666667,-80.33228516833333
62.19138216972351,1713393343.2579215,1713393343257921541,40.485810965,-80.33228517333333
62.39450812339783,1713393343.4610474,1713393343461047473,40.485811078333334,-80.332285145
62.59882211685181,1713393343.6653614,1713393343665361425,40.485811133333335,-80.332285095
62.79576778411865,1713393343.862307,1713393343862307117,40.48581122,-80.33228506666667
62.99602746963501,1713393344.0625668,1713393344062566874,40.48581125,-80.33228505666666
63.19530534744263,1713393344.2618446,1713393344261844615,40.48581138833333,-80.33228505333334
63.39909839630127,1713393344.4656377,1713393344465637712,40.485811483333336,-80.332285035
63.59841752052307,1713393344.6649568,1713393344664956895,40.485811571666666,-80.332284975
63.79590916633606,1713393344.8624485,1713393344862448435,40.485811678333334,-80.33228495
64.00215935707092,1713393345.0686986,1713393345068698526,40.48581181666667,-80.33228492666667
64.19258499145508,1713393345.2591243,1713393345259124364,40.48581187166667,-80.33228484
64.39668011665344,1713393345.4632194,1713393345463219487,40.48581201166667,-80.33228483666667
64.59611487388611,1713393345.6626542,1713393345662654064,40.48581212166667,-80.33228477333333
64.79559230804443,1713393345.8621316,1713393345862131494,40.48581225,-80.33228478
64.99527883529663,1713393346.0618181,1713393346061818148,40.485812378333335,-80.33228476666666
65.19842720031738,1713393346.2649665,1713393346264966585,40.48581240666667,-80.332284705
65.39374256134033,1713393346.4602818,1713393346460281804,40.48581256666667,-80.33228465166667
65.59765267372131,1713393346.664192,1713393346664191947,40.48581264833334,-80.33228462
65.79549479484558,1713393346.862034,1713393346862034196,40.485812808333336,-80.33228460666666
66.00218844413757,1713393347.0687277,1713393347068727638,40.48581292666667,-80.33228459666667
66.19191193580627,1713393347.2584512,1713393347258451278,40.48581298333333,-80.33228456166667
66.394455909729,1713393347.4609952,1713393347460995133,40.485813115,-80.33228455833333
66.5965518951416,1713393347.6630912,1713393347663091256,40.48581321666666,-80.33228452333333
66.79567360877991,1713393347.862213,1713393347862212835,40.48581331,-80.33228447333333
66.9965078830719,1713393348.0630472,1713393348063047186,40.48581343,-80.33228447166667
67.19670987129211,1713393348.2632492,1713393348263249154,40.485813465,-80.33228438833333
67.39548563957214,1713393348.462025,1713393348462024985,40.48581356166667,-80.33228439166666
67.59469747543335,1713393348.6612368,1713393348661236682,40.48581366,-80.33228433666666
67.79582476615906,1713393348.862364,1713393348862363957,40.485813745,-80.33228431
68.00166058540344,1713393349.0681999,1713393349068199869,40.485813836666665,-80.332284275
68.19847512245178,1713393349.2650144,1713393349265014456,40.48581390166667,-80.33228423833333
68.40037727355957,1713393349.4669166,1713393349466916518,40.485813998333334,-80.3322842
68.59707427024841,1713393349.6636136,1713393349663613635,40.485814096666665,-80.33228413666667
