time_delta,timestamp_seconds,timestamp_raw,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
1599.00,1698863339.78334,1.69886333978334E+018,40.4856105916667,-80.3323388033333,unneeded,No,NA,
1599.20,1698863339.98268,1.69886333998268E+018,40.4856118283333,-80.332337245,unneeded,No,NA,
1599.40,1698863340.18365,1.69886334018365E+018,40.4856129583333,-80.3323357433333,unneeded,No,NA,
1599.60,1698863340.3837,1.6988633403837E+018,40.4856140166667,-80.3323343883333,unneeded,No,NA,
1599.80,1698863340.58357,1.69886334058357E+018,40.485615265,-80.3323330483333,unneeded,No,NA,
1600.00,1698863340.78517,1.69886334078517E+018,40.48561628,-80.332331635,unneeded,No,NA,
1600.20,1698863340.98227,1.69886334098227E+018,40.4856176133333,-80.3323302416667,unneeded,No,NA,
1600.41,1698863341.1857,1.6988633411857E+018,40.4856187833333,-80.33232907,unneeded,No,NA,
1600.60,1698863341.38395,1.69886334138395E+018,40.48561998,-80.33232792,unneeded,No,NA,
1600.80,1698863341.58452,1.69886334158452E+018,40.4856213566667,-80.3323267066667,unneeded,No,NA,
1601.00,1698863341.78376,1.69886334178376E+018,40.4856226483333,-80.3323254866667,unneeded,No,NA,
1601.20,1698863341.98556,1.69886334198556E+018,40.4856239366667,-80.332324375,unneeded,No,NA,
1601.40,1698863342.18387,1.69886334218387E+018,40.485625135,-80.3323233266667,unneeded,No,NA,
1601.60,1698863342.38459,1.69886334238459E+018,40.4856264316667,-80.332321975,unneeded,No,NA,
1601.80,1698863342.58329,1.69886334258329E+018,40.4856278316667,-80.33232084,unneeded,No,NA,
1602.00,1698863342.78441,1.69886334278441E+018,40.4856291216667,-80.3323196116667,unneeded,No,NA,
1602.21,1698863342.98565,1.69886334298565E+018,40.4856303633333,-80.332318375,unneeded,No,NA,
1602.40,1698863343.18552,1.69886334318552E+018,40.485631665,-80.3323174583333,unneeded,No,NA,
1602.60,1698863343.3824,1.6988633433824E+018,40.485633145,-80.33231622,unneeded,No,NA,
1602.80,1698863343.58469,1.69886334358469E+018,40.4856345166667,-80.33231504,unneeded,No,NA,
1603.01,1698863343.78824,1.69886334378824E+018,40.4856358466667,-80.332313925,unneeded,No,NA,
1603.21,1698863343.98655,1.69886334398655E+018,40.4856373333333,-80.3323129,unneeded,No,NA,
1603.41,1698863344.18754,1.69886334418754E+018,40.4856386233333,-80.33231165,unneeded,No,NA,
1603.60,1698863344.3842,1.6988633443842E+018,40.4856399883333,-80.33231051,unneeded,No,NA,
1603.80,1698863344.58451,1.69886334458451E+018,40.485641435,-80.33230937,unneeded,No,NA,
1604.00,1698863344.78362,1.69886334478362E+018,40.4856426533333,-80.332308275,unneeded,No,NA,
1604.20,1698863344.98531,1.69886334498531E+018,40.4856440966667,-80.3323071983333,unneeded,No,NA,
1604.40,1698863345.184,1.698863345184E+018,40.4856454,-80.3323061216667,unneeded,No,NA,
1604.61,1698863345.3861,1.6988633453861E+018,40.4856468233333,-80.33230513,unneeded,No,NA,
1604.80,1698863345.58424,1.69886334558424E+018,40.485648185,-80.332303835,unneeded,No,NA,
1605.00,1698863345.78476,1.69886334578476E+018,40.4856497166667,-80.332302675,unneeded,No,NA,
1605.21,1698863345.98595,1.69886334598595E+018,40.4856509766667,-80.33230152,unneeded,No,NA,
1605.40,1698863346.18554,1.69886334618554E+018,40.4856524433333,-80.33230037,unneeded,No,NA,
1605.60,1698863346.38446,1.69886334638446E+018,40.48565378,-80.3322991883333,unneeded,No,NA,
1605.80,1698863346.58515,1.69886334658515E+018,40.4856553016667,-80.3322983966667,unneeded,No,NA,
1606.00,1698863346.78418,1.69886334678418E+018,40.48565671,-80.332297385,unneeded,No,NA,
1606.20,1698863346.98473,1.69886334698473E+018,40.4856580833333,-80.3322962916667,unneeded,No,NA,
1606.41,1698863347.1867,1.6988633471867E+018,40.4856596383333,-80.33229548,unneeded,No,NA,
1606.60,1698863347.38523,1.69886334738523E+018,40.4856610466667,-80.3322943416667,unneeded,No,NA,
1606.80,1698863347.58333,1.69886334758333E+018,40.48566257,-80.3322932533333,unneeded,No,NA,
1607.00,1698863347.78399,1.69886334778399E+018,40.4856640283333,-80.33229237,unneeded,No,NA,
1607.20,1698863347.98406,1.69886334798406E+018,40.4856653866667,-80.3322916,unneeded,No,NA,
1607.40,1698863348.18475,1.69886334818475E+018,40.485667105,-80.33229083,unneeded,No,NA,
1607.60,1698863348.38384,1.69886334838384E+018,40.4856684733333,-80.3322900766667,unneeded,No,NA,
1607.80,1698863348.5843,1.6988633485843E+018,40.4856698933333,-80.3322890466667,unneeded,No,NA,
