source_file,time_delta,timestamp_seconds,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
collins_dr_62_A_from_rosbag_run2.csv,15.20,1698864732.06506,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,15.39,1698864732.26295,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,15.60,1698864732.46538,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,15.80,1698864732.66506,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,16.00,1698864732.86389,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,16.20,1698864733.0647,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,16.40,1698864733.26861,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,16.60,1698864733.47077,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,16.80,1698864733.66658,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,17.00,1698864733.86464,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,17.20,1698864734.07099,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,17.40,1698864734.2645,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,17.60,1698864734.46561,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,17.80,1698864734.66942,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,18.00,1698864734.86508,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,18.20,1698864735.06453,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,18.40,1698864735.2643,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,18.60,1698864735.4655,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,18.80,1698864735.66572,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,19.00,1698864735.86985,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,19.19,1698864736.06265,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,19.40,1698864736.26427,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,19.59,1698864736.46326,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,19.80,1698864736.66793,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,20.00,1698864736.86374,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,20.20,1698864737.06514,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,20.40,1698864737.26506,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,20.59,1698864737.46258,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,20.80,1698864737.66704,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,20.99,1698864737.86336,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,21.20,1698864738.06593,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,21.40,1698864738.26766,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,21.60,1698864738.46446,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,21.80,1698864738.66386,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,22.00,1698864738.86415,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,22.20,1698864739.06648,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,22.40,1698864739.26615,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,22.59,1698864739.46366,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,22.80,1698864739.6639,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,23.00,1698864739.86514,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,23.20,1698864740.06553,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,23.40,1698864740.26636,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,23.60,1698864740.46594,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,23.80,1698864740.66793,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,24.00,1698864740.86522,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,24.20,1698864741.06688,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,24.40,1698864741.26479,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,24.60,1698864741.4645,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,24.80,1698864741.66647,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,25.00,1698864741.8643,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,25.20,1698864742.06384,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,25.39,1698864742.26298,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,25.60,1698864742.46516,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,25.80,1698864742.66437,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,26.00,1698864742.86769,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,26.20,1698864743.0679,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,26.40,1698864743.26628,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,26.60,1698864743.46543,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,26.80,1698864743.66642,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,27.00,1698864743.86596,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,27.20,1698864744.06574,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,27.40,1698864744.26517,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,27.60,1698864744.46488,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,27.80,1698864744.67088,40.49,-80.33,Disregard – beginning ,No,NA,
collins_dr_62_A_from_rosbag_run2.csv,28.00,1698864744.86543,40.49,-80.33,Disregard – beginning ,No,NA,
