source_file,time_delta,timestamp_seconds,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment,X,Y
collins_dr_62_A_from_rosbag_run2.csv,203,1698864919.86711,40.4854117,-80.332261,Path 1 – East segment 1,yes,170,2,38.9416096463468,18.3475944188261
collins_dr_62_A_from_rosbag_run2.csv,203.2,1698864920.06787,40.4854131,-80.3322614,Path 1 – East segment 1,yes,171,2,38.9077422715362,18.5034415300869
collins_dr_62_A_from_rosbag_run2.csv,203.4,1698864920.26715,40.4854144,-80.3322617,Path 1 – East segment 1,yes,172,2,38.8823415949591,18.6481567363966
collins_dr_62_A_from_rosbag_run2.csv,203.6,1698864920.46682,40.4854159,-80.3322618,Path 1 – East segment 1,yes,173,2,38.8738740864109,18.8151359273885
collins_dr_62_A_from_rosbag_run2.csv,203.8,1698864920.66648,40.4854174,-80.3322618,Path 1 – East segment 1,yes,174,2,38.8738732173943,18.9821151644712
collins_dr_62_A_from_rosbag_run2.csv,204,1698864920.86661,40.4854186,-80.3322619,Path 1 – East segment 1,yes,175,2,38.8654058818077,19.1156985088878
collins_dr_62_A_from_rosbag_run2.csv,204.2,1698864921.06791,40.4854199,-80.3322618,Path 1 – East segment 1,yes,176,2,38.8738717695825,19.2604138904953
collins_dr_62_A_from_rosbag_run2.csv,204.4,1698864921.26607,40.4854212,-80.3322618,Path 1 – East segment 1,yes,177,2,38.8738710168089,19.4051292283277
collins_dr_62_A_from_rosbag_run2.csv,204.6,1698864921.46599,40.4854224,-80.3322617,Path 1 – East segment 1,yes,178,2,38.8823369605647,19.5387126620289
collins_dr_62_A_from_rosbag_run2.csv,204.8,1698864921.66644,40.4854238,-80.3322614,Path 1 – East segment 1,yes,179,2,38.9077360688735,19.6945600814372
collins_dr_62_A_from_rosbag_run2.csv,205,1698864921.86696,40.4854252,-80.3322614,Path 1 – East segment 1,yes,180,2,38.9077352574835,19.850407368469
collins_dr_62_A_from_rosbag_run2.csv,205.2,1698864922.06817,40.4854266,-80.3322615,Path 1 – East segment 1,yes,181,2,38.8992678059025,20.0062546113965
collins_dr_62_A_from_rosbag_run2.csv,205.4,1698864922.26829,40.4854279,-80.3322615,Path 1 – East segment 1,yes,182,2,38.8992670527841,20.1509699489533
collins_dr_62_A_from_rosbag_run2.csv,205.6,1698864922.46533,40.4854292,-80.3322616,Path 1 – East segment 1,yes,183,2,38.8907996610414,20.2956852431305
collins_dr_62_A_from_rosbag_run2.csv,205.8,1698864922.66619,40.4854306,-80.3322616,Path 1 – East segment 1,yes,184,2,38.8907988498623,20.4515325304448
collins_dr_62_A_from_rosbag_run2.csv,206,1698864922.86869,40.4854319,-80.3322621,Path 1 – East segment 1,yes,185,2,38.8484649047306,20.5962476480605
collins_dr_62_A_from_rosbag_run2.csv,206.2,1698864923.06688,40.4854333,-80.3322623,Path 1 – East segment 1,yes,186,2,38.8315308176094,20.7520948467951
collins_dr_62_A_from_rosbag_run2.csv,206.4,1698864923.26591,40.4854346,-80.3322625,Path 1 – East segment 1,yes,187,2,38.814596789215,20.8968100967914
collins_dr_62_A_from_rosbag_run2.csv,206.6,1698864923.46583,40.4854359,-80.3322627,Path 1 – East segment 1,yes,188,2,38.7976627614932,21.0415253467974
collins_dr_62_A_from_rosbag_run2.csv,206.8,1698864923.66587,40.4854372,-80.3322628,Path 1 – East segment 1,yes,189,2,38.7891953724771,21.1862406415455
collins_dr_62_A_from_rosbag_run2.csv,207,1698864923.86572,40.4854385,-80.3322628,Path 1 – East segment 1,yes,190,2,38.7891946210529,21.3309559799343
collins_dr_62_A_from_rosbag_run2.csv,207.2,1698864924.06582,40.4854398,-80.3322627,Path 1 – East segment 1,yes,191,2,38.7976605070305,21.4756713614248
collins_dr_62_A_from_rosbag_run2.csv,207.4,1698864924.26804,40.4854411,-80.3322624,Path 1 – East segment 1,yes,192,2,38.8230596665846,21.6203868323869
collins_dr_62_A_from_rosbag_run2.csv,207.6,1698864924.467,40.4854425,-80.3322622,Path 1 – East segment 1,yes,193,2,38.839992131398,21.7762342065568
collins_dr_62_A_from_rosbag_run2.csv,207.8,1698864924.66599,40.4854437,-80.3322619,Path 1 – East segment 1,yes,194,2,38.8653913475208,21.9098177275431
collins_dr_62_A_from_rosbag_run2.csv,208,1698864924.86683,40.4854449,-80.3322613,Path 1 – East segment 1,yes,195,2,38.9161904741167,22.0434013806599
collins_dr_62_A_from_rosbag_run2.csv,208.2,1698864925.06889,40.4854463,-80.3322609,Path 1 – East segment 1,yes,196,2,38.950056209163,22.1992488446003
collins_dr_62_A_from_rosbag_run2.csv,208.4,1698864925.26708,40.4854476,-80.3322603,Path 1 – East segment 1,yes,197,2,39.0008552729177,22.343964447592
collins_dr_62_A_from_rosbag_run2.csv,208.6,1698864925.46506,40.4854488,-80.3322599,Path 1 – East segment 1,yes,198,2,39.0347211213025,22.4775480132313
collins_dr_62_A_from_rosbag_run2.csv,208.8,1698864925.66656,40.4854501,-80.3322592,Path 1 – East segment 1,yes,199,2,39.0939868181643,22.6222636614313
collins_dr_62_A_from_rosbag_run2.csv,209,1698864925.86827,40.4854514,-80.3322589,Path 1 – East segment 1,yes,200,2,39.1193859685072,22.7669791326286
collins_dr_62_A_from_rosbag_run2.csv,209.2,1698864926.06668,40.4854528,-80.3322586,Path 1 – East segment 1,yes,201,2,39.1447850595527,22.9228265523162
collins_dr_62_A_from_rosbag_run2.csv,209.4,1698864926.26788,40.4854541,-80.3322583,Path 1 – East segment 1,yes,202,2,39.1701842081194,23.0675420232939
collins_dr_62_A_from_rosbag_run2.csv,209.6,1698864926.46831,40.4854554,-80.3322583,Path 1 – East segment 1,yes,203,2,39.170183449621,23.2122573611502
collins_dr_62_A_from_rosbag_run2.csv,209.8,1698864926.66849,40.4854567,-80.3322583,Path 1 – East segment 1,yes,204,2,39.1701826908121,23.3569726995307
collins_dr_62_A_from_rosbag_run2.csv,210,1698864926.86712,40.485458,-80.3322584,Path 1 – East segment 1,yes,205,2,39.1617152973143,23.5016879936196
collins_dr_62_A_from_rosbag_run2.csv,210.2,1698864927.06602,40.4854594,-80.3322584,Path 1 – East segment 1,yes,206,2,39.1617144806411,23.6575352806763
collins_dr_62_A_from_rosbag_run2.csv,210.4,1698864927.26499,40.4854607,-80.3322582,Path 1 – East segment 1,yes,207,2,39.1786469915462,23.8022507074243
collins_dr_62_A_from_rosbag_run2.csv,210.6,1698864927.46581,40.4854621,-80.3322577,Path 1 – East segment 1,yes,208,2,39.2209793477107,23.9580982162466
collins_dr_62_A_from_rosbag_run2.csv,210.8,1698864927.66752,40.4854634,-80.3322576,Path 1 – East segment 1,yes,209,2,39.2294452217947,24.1028135991891
collins_dr_62_A_from_rosbag_run2.csv,211,1698864927.86731,40.4854646,-80.3322572,Path 1 – East segment 1,yes,210,2,39.2633110581107,24.2363971658878
collins_dr_62_A_from_rosbag_run2.csv,211.2,1698864928.06521,40.4854659,-80.3322566,Path 1 – East segment 1,yes,211,2,39.3141101033142,24.3811127707554
collins_dr_62_A_from_rosbag_run2.csv,211.4,1698864928.26691,40.4854671,-80.3322559,Path 1 – East segment 1,yes,212,2,39.3733758371538,24.5146964718995
collins_dr_62_A_from_rosbag_run2.csv,211.6,1698864928.46673,40.4854685,-80.3322553,Path 1 – East segment 1,yes,213,2,39.4241748194629,24.6705440269422
collins_dr_62_A_from_rosbag_run2.csv,211.8,1698864928.66716,40.4854698,-80.3322548,Path 1 – East segment 1,yes,214,2,39.4665072238587,24.815259588017
collins_dr_62_A_from_rosbag_run2.csv,212,1698864928.86559,40.485471,-80.3322542,Path 1 – East segment 1,yes,215,2,39.5173063195673,24.9488432458562
collins_dr_62_A_from_rosbag_run2.csv,212.2,1698864929.06676,40.4854723,-80.3322537,Path 1 – East segment 1,yes,216,2,39.5596387211776,25.0935588073064
collins_dr_62_A_from_rosbag_run2.csv,212.4,1698864929.26759,40.4854735,-80.332253,Path 1 – East segment 1,yes,217,2,39.6189044460984,25.2271425105225
collins_dr_62_A_from_rosbag_run2.csv,212.6,1698864929.46488,40.4854746,-80.3322524,Path 1 – East segment 1,yes,218,2,39.6697035945209,25.3495942204442
collins_dr_62_A_from_rosbag_run2.csv,212.8,1698864929.66672,40.4854758,-80.3322521,Path 1 – East segment 1,yes,219,2,39.6951027833352,25.4831777447639
collins_dr_62_A_from_rosbag_run2.csv,213,1698864929.86632,40.4854771,-80.3322517,Path 1 – East segment 1,yes,220,2,39.7289685461642,25.6278932615522
collins_dr_62_A_from_rosbag_run2.csv,213.2,1698864930.06586,40.4854783,-80.3322512,Path 1 – East segment 1,yes,221,2,39.7713009986577,25.7614768756648
collins_dr_62_A_from_rosbag_run2.csv,213.4,1698864930.26842,40.4854796,-80.3322509,Path 1 – East segment 1,yes,222,2,39.7967001248022,25.9061923497799
collins_dr_62_A_from_rosbag_run2.csv,213.6,1698864930.46778,40.485481,-80.3322508,Path 1 – East segment 1,yes,223,2,39.805165928049,26.0620396816072
collins_dr_62_A_from_rosbag_run2.csv,213.8,1698864930.66747,40.4854823,-80.3322506,Path 1 – East segment 1,yes,224,2,39.8220984210856,26.20675511049
collins_dr_62_A_from_rosbag_run2.csv,214,1698864930.86641,40.4854837,-80.3322503,Path 1 – East segment 1,yes,225,2,39.8474974857726,26.362602533355
collins_dr_62_A_from_rosbag_run2.csv,214.2,1698864931.06574,40.485485,-80.3322504,Path 1 – East segment 1,yes,226,2,39.8390300819359,26.507317824982
collins_dr_62_A_from_rosbag_run2.csv,214.4,1698864931.26677,40.4854864,-80.3322501,Path 1 – East segment 1,yes,227,2,39.8644291463144,26.6631652481104
collins_dr_62_A_from_rosbag_run2.csv,214.6,1698864931.46699,40.4854877,-80.3322498,Path 1 – East segment 1,yes,228,2,39.8898282678936,26.8078807220647
collins_dr_62_A_from_rosbag_run2.csv,214.8,1698864931.66611,40.4854891,-80.3322498,Path 1 – East segment 1,yes,229,2,39.8898274362048,26.9637280088964
collins_dr_62_A_from_rosbag_run2.csv,215,1698864931.86558,40.4854905,-80.3322497,Path 1 – East segment 1,yes,230,2,39.8982932343015,27.1195753412498
collins_dr_62_A_from_rosbag_run2.csv,215.2,1698864932.06821,40.4854919,-80.3322498,Path 1 – East segment 1,yes,231,2,39.8898257719681,27.2754225830427
collins_dr_62_A_from_rosbag_run2.csv,215.4,1698864932.26634,40.4854932,-80.3322498,Path 1 – East segment 1,yes,232,2,39.8898249995407,27.4201379209221
collins_dr_62_A_from_rosbag_run2.csv,215.6,1698864932.46517,40.4854946,-80.3322501,Path 1 – East segment 1,yes,233,2,39.8644242761261,27.5759850728914
collins_dr_62_A_from_rosbag_run2.csv,215.8,1698864932.66787,40.485496,-80.3322505,Path 1 – East segment 1,yes,234,2,39.8305569231458,27.7318321784147
collins_dr_62_A_from_rosbag_run2.csv,216,1698864932.86776,40.4854974,-80.3322509,Path 1 – East segment 1,yes,235,2,39.796689571025,27.8876792856773
collins_dr_62_A_from_rosbag_run2.csv,216.2,1698864933.06595,40.4854987,-80.3322513,Path 1 – East segment 1,yes,236,2,39.762822280993,28.032394443552
collins_dr_62_A_from_rosbag_run2.csv,216.4,1698864933.26592,40.4855,-80.3322519,Path 1 – East segment 1,yes,237,2,39.7120217313937,28.1771095112818
collins_dr_62_A_from_rosbag_run2.csv,216.6,1698864933.46447,40.4855013,-80.3322526,Path 1 – East segment 1,yes,238,2,39.6527545544332,28.3218245346432
collins_dr_62_A_from_rosbag_run2.csv,216.8,1698864933.66619,40.4855025,-80.3322532,Path 1 – East segment 1,yes,239,2,39.6019540688164,28.4554076543654
collins_dr_62_A_from_rosbag_run2.csv,217,1698864933.86774,40.4855038,-80.3322543,Path 1 – East segment 1,yes,240,2,39.5088203784026,28.6001224986
collins_dr_62_A_from_rosbag_run2.csv,217.2,1698864934.06604,40.485505,-80.3322553,Path 1 – East segment 1,yes,241,2,39.4241533797014,28.7337054417621
collins_dr_62_A_from_rosbag_run2.csv,217.4,1698864934.26686,40.4855061,-80.3322566,Path 1 – East segment 1,yes,242,2,39.3140865567223,28.8561563008428
collins_dr_62_A_from_rosbag_run2.csv,217.6,1698864934.46617,40.485507,-80.3322579,Path 1 – East segment 1,yes,243,2,39.2040198523757,28.9563432639355
collins_dr_62_A_from_rosbag_run2.csv,217.8,1698864934.66782,40.4855079,-80.3322594,Path 1 – East segment 1,yes,244,2,39.0770198944094,29.056530140716
collins_dr_62_A_from_rosbag_run2.csv,218,1698864934.86627,40.4855087,-80.3322612,Path 1 – East segment 1,yes,245,2,38.9246201105845,29.1455849375234
collins_dr_62_A_from_rosbag_run2.csv,218.2,1698864935.06733,40.4855093,-80.3322628,Path 1 – East segment 1,yes,246,2,38.7891537048529,29.2123759274362
collins_dr_62_A_from_rosbag_run2.csv,218.4,1698864935.26569,40.4855099,-80.3322646,Path 1 – East segment 1,yes,247,2,38.6367540428907,29.27916683232
collins_dr_62_A_from_rosbag_run2.csv,218.6,1698864935.46695,40.4855104,-80.3322664,Path 1 – East segment 1,yes,248,2,38.4843544421887,29.3348257918999
collins_dr_62_A_from_rosbag_run2.csv,218.8,1698864935.66627,40.4855108,-80.3322683,Path 1 – East segment 1,yes,249,2,38.3234882716632,29.3793527611928
collins_dr_62_A_from_rosbag_run2.csv,219,1698864935.86631,40.485511,-80.3322702,Path 1 – East segment 1,yes,250,2,38.1626222169302,29.4016158361138
collins_dr_62_A_from_rosbag_run2.csv,219.2,1698864936.06796,40.4855113,-80.3322722,Path 1 – East segment 1,yes,251,2,37.9932894775928,29.4350108196436
collins_dr_62_A_from_rosbag_run2.csv,219.4,1698864936.2669,40.4855117,-80.3322742,Path 1 – East segment 1,yes,252,2,37.8239566844677,29.4795377572092
collins_dr_62_A_from_rosbag_run2.csv,219.6,1698864936.46633,40.4855122,-80.3322759,Path 1 – East segment 1,yes,253,2,37.6800237215617,29.5351967754521
collins_dr_62_A_from_rosbag_run2.csv,219.8,1698864936.6676,40.4855127,-80.3322777,Path 1 – East segment 1,yes,254,2,37.5276241319854,29.590855753781
collins_dr_62_A_from_rosbag_run2.csv,220,1698864936.8671,40.4855136,-80.3322792,Path 1 – East segment 1,yes,255,2,37.4006242071531,29.6910426584301
collins_dr_62_A_from_rosbag_run2.csv,220.2,1698864937.06835,40.4855144,-80.3322806,Path 1 – East segment 1,yes,256,2,37.2820909687088,29.7800976591473
collins_dr_62_A_from_rosbag_run2.csv,220.4,1698864937.26717,40.4855154,-80.3322818,Path 1 – East segment 1,yes,257,2,37.1804908788751,29.8914166429476
collins_dr_62_A_from_rosbag_run2.csv,220.6,1698864937.46875,40.4855164,-80.332283,Path 1 – East segment 1,yes,258,2,37.0788907915739,30.0027356295376
collins_dr_62_A_from_rosbag_run2.csv,220.8,1698864937.66467,40.4855175,-80.3322841,Path 1 – East segment 1,yes,259,2,36.9857572807241,30.1251866076042
collins_dr_62_A_from_rosbag_run2.csv,221,1698864937.86894,40.4855185,-80.3322853,Path 1 – East segment 1,yes,260,2,36.8841572000658,30.2365055953618
collins_dr_62_A_from_rosbag_run2.csv,221.2,1698864938.06782,40.4855194,-80.3322864,Path 1 – East segment 1,yes,261,2,36.7910238032272,30.3366926788624
collins_dr_62_A_from_rosbag_run2.csv,221.4,1698864938.26737,40.4855202,-80.3322874,Path 1 – East segment 1,yes,262,2,36.7063570920211,30.4257478553319
collins_dr_62_A_from_rosbag_run2.csv,221.6,1698864938.468,40.4855208,-80.3322881,Path 1 – East segment 1,yes,263,2,36.6470903733596,30.4925392588026
collins_dr_62_A_from_rosbag_run2.csv,221.8,1698864938.66661,40.4855213,-80.3322889,Path 1 – East segment 1,yes,264,2,36.5793570834817,30.5481986722464
collins_dr_62_A_from_rosbag_run2.csv,222,1698864938.86745,40.4855216,-80.3322896,Path 1 – East segment 1,yes,265,2,36.5200905301101,30.5815942291554
collins_dr_62_A_from_rosbag_run2.csv,222.2,1698864939.0679,40.4855219,-80.3322901,Path 1 – East segment 1,yes,266,2,36.4777572319659,30.6149898695609
collins_dr_62_A_from_rosbag_run2.csv,222.4,1698864939.2668,40.4855221,-80.3322906,Path 1 – East segment 1,yes,267,2,36.4354239876829,30.6372535611612
collins_dr_62_A_from_rosbag_run2.csv,222.6,1698864939.46755,40.4855223,-80.3322909,Path 1 – East segment 1,yes,268,2,36.4100239973798,30.659517335477
collins_dr_62_A_from_rosbag_run2.csv,222.8,1698864939.66642,40.4855225,-80.3322911,Path 1 – East segment 1,yes,269,2,36.3930906343537,30.6817811517959
collins_dr_62_A_from_rosbag_run2.csv,223,1698864939.86765,40.4855226,-80.3322913,Path 1 – East segment 1,yes,270,2,36.376157327363,30.6929130183091
collins_dr_62_A_from_rosbag_run2.csv,223.2,1698864940.06672,40.4855227,-80.3322916,Path 1 – East segment 1,yes,271,2,36.3507573916355,30.7040448427664
collins_dr_62_A_from_rosbag_run2.csv,223.4,1698864940.26767,40.4855229,-80.3322918,Path 1 – East segment 1,yes,272,2,36.3338240303308,30.726308658934
collins_dr_62_A_from_rosbag_run2.csv,223.6,1698864940.46593,40.485523,-80.3322921,Path 1 – East segment 1,yes,273,2,36.3084240941935,30.73744048502
collins_dr_62_A_from_rosbag_run2.csv,223.8,1698864940.66617,40.4855232,-80.3322924,Path 1 – East segment 1,yes,274,2,36.2830241056766,30.7597042599299
collins_dr_62_A_from_rosbag_run2.csv,224,1698864940.86646,40.4855234,-80.3322926,Path 1 – East segment 1,yes,275,2,36.2660907437061,30.7819680752125
collins_dr_62_A_from_rosbag_run2.csv,224.2,1698864941.06615,40.4855235,-80.3322929,Path 1 – East segment 1,yes,276,2,36.2406908096996,30.793099900777
collins_dr_62_A_from_rosbag_run2.csv,224.4,1698864941.26789,40.4855237,-80.3322932,Path 1 – East segment 1,yes,277,2,36.2152908211633,30.815363676401
collins_dr_62_A_from_rosbag_run2.csv,224.6,1698864941.46785,40.4855239,-80.3322936,Path 1 – East segment 1,yes,278,2,36.1814242056388,30.8376274098644
collins_dr_62_A_from_rosbag_run2.csv,224.8,1698864941.6682,40.4855241,-80.3322941,Path 1 – East segment 1,yes,279,2,36.1390909640194,30.8598911033183
collins_dr_62_A_from_rosbag_run2.csv,225,1698864941.86886,40.4855244,-80.3322945,Path 1 – East segment 1,yes,280,2,36.1052242948254,30.8932867874855
collins_dr_62_A_from_rosbag_run2.csv,225.2,1698864942.06604,40.4855246,-80.3322951,Path 1 – East segment 1,yes,281,2,36.0544244276177,30.9155504396017
collins_dr_62_A_from_rosbag_run2.csv,225.4,1698864942.26819,40.485525,-80.3322957,Path 1 – East segment 1,yes,282,2,36.0036244519286,30.9600779916211
collins_dr_62_A_from_rosbag_run2.csv,225.6,1698864942.46731,40.4855254,-80.3322964,Path 1 – East segment 1,yes,283,2,35.944357850659,31.0046055025221
collins_dr_62_A_from_rosbag_run2.csv,225.8,1698864942.66679,40.4855259,-80.3322972,Path 1 – East segment 1,yes,284,2,35.876624570481,31.0602649225369
collins_dr_62_A_from_rosbag_run2.csv,226,1698864942.86856,40.4855265,-80.332298,Path 1 – East segment 1,yes,285,2,35.8088912382721,31.1270562920148
collins_dr_62_A_from_rosbag_run2.csv,226.2,1698864943.06647,40.4855272,-80.3322988,Path 1 – East segment 1,yes,286,2,35.7411578531325,31.2049796109594
collins_dr_62_A_from_rosbag_run2.csv,226.4,1698864943.26661,40.4855278,-80.3322996,Path 1 – East segment 1,yes,287,2,35.673424523529,31.2717709815737
collins_dr_62_A_from_rosbag_run2.csv,226.6,1698864943.46545,40.4855285,-80.3323003,Path 1 – East segment 1,yes,288,2,35.6141577674325,31.3496943428138
collins_dr_62_A_from_rosbag_run2.csv,226.8,1698864943.66572,40.4855293,-80.3323011,Path 1 – East segment 1,yes,289,2,35.5464243342394,31.4387496131306
collins_dr_62_A_from_rosbag_run2.csv,227,1698864943.86502,40.48553,-80.3323021,Path 1 – East segment 1,yes,290,2,35.4617577019087,31.5166728537903
collins_dr_62_A_from_rosbag_run2.csv,227.2,1698864944.06721,40.4855308,-80.332303,Path 1 – East segment 1,yes,291,2,35.3855576467077,31.6057280852607
collins_dr_62_A_from_rosbag_run2.csv,227.4,1698864944.26661,40.4855318,-80.3323036,Path 1 – East segment 1,yes,292,2,35.3347573639386,31.7170473353729
collins_dr_62_A_from_rosbag_run2.csv,227.6,1698864944.4667,40.4855327,-80.3323044,Path 1 – East segment 1,yes,293,2,35.2670238847204,31.8172345575895
collins_dr_62_A_from_rosbag_run2.csv,227.8,1698864944.66557,40.4855336,-80.3323051,Path 1 – East segment 1,yes,294,2,35.2077570327974,31.9174218190977
collins_dr_62_A_from_rosbag_run2.csv,228,1698864944.8655,40.4855345,-80.3323058,Path 1 – East segment 1,yes,295,2,35.1484901822107,32.0176090821477
collins_dr_62_A_from_rosbag_run2.csv,228.2,1698864945.06556,40.4855355,-80.3323065,Path 1 – East segment 1,yes,296,2,35.089223280782,32.1289282942528
collins_dr_62_A_from_rosbag_run2.csv,228.4,1698864945.26858,40.4855364,-80.3323071,Path 1 – East segment 1,yes,297,2,35.0384230595471,32.2291155977918
collins_dr_62_A_from_rosbag_run2.csv,228.6,1698864945.46657,40.4855374,-80.3323078,Path 1 – East segment 1,yes,298,2,34.9791561615181,32.3404348106796
collins_dr_62_A_from_rosbag_run2.csv,228.8,1698864945.66724,40.4855384,-80.3323085,Path 1 – East segment 1,yes,299,2,34.9198892657073,32.4517540243412
collins_dr_62_A_from_rosbag_run2.csv,229,1698864945.86706,40.4855394,-80.3323092,Path 1 – East segment 1,yes,300,2,34.8606223707962,32.5630732386135
collins_dr_62_A_from_rosbag_run2.csv,229.2,1698864946.06719,40.4855404,-80.3323098,Path 1 – East segment 1,yes,301,2,34.8098221025476,32.6743924920908
collins_dr_62_A_from_rosbag_run2.csv,229.4,1698864946.26633,40.4855414,-80.3323104,Path 1 – East segment 1,yes,302,2,34.7590218366996,32.7857117470416
collins_dr_62_A_from_rosbag_run2.csv,229.6,1698864946.46517,40.4855424,-80.332311,Path 1 – East segment 1,yes,303,2,34.7082215711163,32.8970310015938
collins_dr_62_A_from_rosbag_run2.csv,229.8,1698864946.66559,40.4855436,-80.3323116,Path 1 – East segment 1,yes,304,2,34.6574212055196,33.0306141543404
collins_dr_62_A_from_rosbag_run2.csv,230,1698864946.86655,40.4855446,-80.3323121,Path 1 – East segment 1,yes,305,2,34.6150875683322,33.1419334484837
collins_dr_62_A_from_rosbag_run2.csv,230.2,1698864947.06874,40.4855456,-80.3323127,Path 1 – East segment 1,yes,306,2,34.564287306961,33.2532527051723
collins_dr_62_A_from_rosbag_run2.csv,230.4,1698864947.26829,40.4855466,-80.3323131,Path 1 – East segment 1,yes,307,2,34.5304202967274,33.3645720393341
collins_dr_62_A_from_rosbag_run2.csv,230.6,1698864947.46878,40.4855477,-80.3323136,Path 1 – East segment 1,yes,308,2,34.4880866112818,33.4870232828446
collins_dr_62_A_from_rosbag_run2.csv,230.8,1698864947.66802,40.4855488,-80.3323139,Path 1 – East segment 1,yes,309,2,34.462686174966,33.6094746057346
collins_dr_62_A_from_rosbag_run2.csv,231,1698864947.86818,40.4855499,-80.3323142,Path 1 – East segment 1,yes,310,2,34.4372857400983,33.7319259288703
collins_dr_62_A_from_rosbag_run2.csv,231.2,1698864948.06796,40.485551,-80.3323143,Path 1 – East segment 1,yes,311,2,34.4288185527754,33.8543773296109
collins_dr_62_A_from_rosbag_run2.csv,231.4,1698864948.26787,40.4855521,-80.3323144,Path 1 – East segment 1,yes,312,2,34.4203513645316,33.976828730356
collins_dr_62_A_from_rosbag_run2.csv,231.6,1698864948.46634,40.4855532,-80.3323143,Path 1 – East segment 1,yes,313,2,34.4288174241057,34.099280209234
collins_dr_62_A_from_rosbag_run2.csv,231.8,1698864948.66937,40.4855543,-80.3323142,Path 1 – East segment 1,yes,314,2,34.437283482381,34.2217316879375
collins_dr_62_A_from_rosbag_run2.csv,232,1698864948.8686,40.4855554,-80.332314,Path 1 – East segment 1,yes,315,2,34.4542161636665,34.3441832067425
collins_dr_62_A_from_rosbag_run2.csv,232.2,1698864949.06747,40.4855564,-80.3323136,Path 1 – East segment 1,yes,316,2,34.4880821406456,34.4555028532771
collins_dr_62_A_from_rosbag_run2.csv,232.4,1698864949.26572,40.4855575,-80.3323131,Path 1 – East segment 1,yes,317,2,34.530414689666,34.5779544883034
collins_dr_62_A_from_rosbag_run2.csv,232.6,1698864949.46604,40.4855586,-80.3323128,Path 1 – East segment 1,yes,318,2,34.5558139905513,34.7004060456897
collins_dr_62_A_from_rosbag_run2.csv,232.8,1698864949.66475,40.4855597,-80.3323123,Path 1 – East segment 1,yes,319,2,34.598146535573,34.8228576821877
collins_dr_62_A_from_rosbag_run2.csv,233,1698864949.86668,40.4855608,-80.3323116,Path 1 – East segment 1,yes,320,2,34.6574123239599,34.9453093964439
collins_dr_62_A_from_rosbag_run2.csv,233.2,1698864950.06675,40.4855618,-80.3323109,Path 1 – East segment 1,yes,321,2,34.7166781618245,35.0566291622618
collins_dr_62_A_from_rosbag_run2.csv,233.4,1698864950.26526,40.4855628,-80.3323102,Path 1 – East segment 1,yes,322,2,34.7759439983351,35.1679489281419
collins_dr_62_A_from_rosbag_run2.csv,233.6,1698864950.47074,40.4855638,-80.3323095,Path 1 – East segment 1,yes,323,2,34.8352098326482,35.2792686957099
collins_dr_62_A_from_rosbag_run2.csv,233.8,1698864950.66533,40.4855649,-80.3323088,Path 1 – East segment 1,yes,324,2,34.8944756123813,35.4017204117932
collins_dr_62_A_from_rosbag_run2.csv,234,1698864950.86675,40.4855658,-80.3323079,Path 1 – East segment 1,yes,325,2,34.9706747384963,35.5019083102564
collins_dr_62_A_from_rosbag_run2.csv,234.2,1698864951.06705,40.4855667,-80.3323071,Path 1 – East segment 1,yes,326,2,35.0384072419662,35.6020961686819
collins_dr_62_A_from_rosbag_run2.csv,234.4,1698864951.26954,40.4855677,-80.3323061,Path 1 – East segment 1,yes,327,2,35.1230729328254,35.7134160565913
collins_dr_62_A_from_rosbag_run2.csv,234.6,1698864951.46497,40.4855687,-80.3323054,Path 1 – East segment 1,yes,328,2,35.1823387576003,35.8247358269509
collins_dr_62_A_from_rosbag_run2.csv,234.8,1698864951.66562,40.4855696,-80.3323045,Path 1 – East segment 1,yes,329,2,35.2585378743483,35.9249237275485
collins_dr_62_A_from_rosbag_run2.csv,235,1698864951.86811,40.4855705,-80.3323037,Path 1 – East segment 1,yes,330,2,35.3262703696993,36.025111589791
collins_dr_62_A_from_rosbag_run2.csv,235.2,1698864952.06623,40.4855714,-80.3323027,Path 1 – East segment 1,yes,331,2,35.4109361042648,36.1252995317236
collins_dr_62_A_from_rosbag_run2.csv,235.4,1698864952.26755,40.4855723,-80.332302,Path 1 – East segment 1,yes,332,2,35.4702019742253,36.2254873552588
collins_dr_62_A_from_rosbag_run2.csv,235.6,1698864952.46749,40.4855733,-80.3323012,Path 1 – East segment 1,yes,333,2,35.5379344102569,36.3368071674519
collins_dr_62_A_from_rosbag_run2.csv,235.8,1698864952.66709,40.4855743,-80.3323003,Path 1 – East segment 1,yes,334,2,35.6141334654251,36.4481270214131
collins_dr_62_A_from_rosbag_run2.csv,236,1698864952.86578,40.4855751,-80.3322995,Path 1 – East segment 1,yes,335,2,35.6818660033703,36.5371829367347
collins_dr_62_A_from_rosbag_run2.csv,236.2,1698864953.06584,40.485576,-80.3322987,Path 1 – East segment 1,yes,336,2,35.7495984879969,36.6373708023235
collins_dr_62_A_from_rosbag_run2.csv,236.4,1698864953.26649,40.4855767,-80.3322977,Path 1 – East segment 1,yes,337,2,35.8342643164958,36.7152948516509
collins_dr_62_A_from_rosbag_run2.csv,236.6,1698864953.46555,40.4855777,-80.3322968,Path 1 – East segment 1,yes,338,2,35.9104633632653,36.8266147079643
